cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pspwght,pweight,prtvtgb,gndr,agea,eduyrs,inwtm
GB,ESS1-6e01,1,26.11.2014,135269,ESS6e02_1,6,2.1,209171,0.5052810868,0.5588640755,2.282115223,2,1,73,10,
GB,ESS1-6e01,1,26.11.2014,135270,ESS6e02_1,6,2.1,209205,1.5158432301,1.375874853,2.282115223,66,2,42,14,32
GB,ESS1-6e01,1,26.11.2014,135271,ESS6e02_1,6,2.1,210021,1.0105621918,1.5325515947,2.282115223,2,1,32,14,38
GB,ESS1-6e01,1,26.11.2014,135272,ESS6e02_1,6,2.1,210054,1.0105621918,1.5325515947,2.282115223,66,1,16,12,40
GB,ESS1-6e01,1,26.11.2014,135273,ESS6e02_1,6,2.1,210070,1.0105621918,1.1033353347,2.282115223,1,2,78,14,56
GB,ESS1-6e01,1,26.11.2014,135274,ESS6e02_1,6,2.1,210104,1.0105621918,1.1177281709,2.282115223,1,1,65,13,45
GB,ESS1-6e01,1,26.11.2014,135275,ESS6e02_1,6,2.1,210112,1.0105621918,1.1033353347,2.282115223,1,2,59,13,53
GB,ESS1-6e01,1,26.11.2014,135276,ESS6e02_1,6,2.1,210153,0.5052810959,0.5516676674,2.282115223,7,2,70,13,56
GB,ESS1-6e01,1,26.11.2014,135277,ESS6e02_1,6,2.1,210161,1.0105621918,0.9172499371,2.282115223,3,2,42,14,42
GB,ESS1-6e01,1,26.11.2014,135278,ESS6e02_1,6,2.1,210179,1.0105621918,1.1033353347,2.282115223,3,2,73,14,72
GB,ESS1-6e01,1,26.11.2014,135279,ESS6e02_1,6,2.1,210187,1.0105621918,1.5325515947,2.282115223,1,1,33,12,32
GB,ESS1-6e01,1,26.11.2014,135280,ESS6e02_1,6,2.1,210195,1.0105621918,1.5325515947,2.282115223,1,1,25,14,37
GB,ESS1-6e01,1,26.11.2014,135281,ESS6e02_1,6,2.1,211086,0.5052810922,0.6365688102,2.282115223,66,1,53,17,52
GB,ESS1-6e01,1,26.11.2014,135282,ESS6e02_1,6,2.1,211110,1.0105621843,0.9172499298,2.282115223,66,2,37,11,41
GB,ESS1-6e01,1,26.11.2014,135283,ESS6e02_1,6,2.1,211128,0.5052810922,0.551667663,2.282115223,7,2,77,19,57
GB,ESS1-6e01,1,26.11.2014,135284,ESS6e02_1,6,2.1,211201,1.0105621843,1.1177281621,2.282115223,1,1,59,16,38
GB,ESS1-6e01,1,26.11.2014,135285,ESS6e02_1,6,2.1,212019,0.5052810783,0.5516676477,2.282115223,88,2,90,9,53
GB,ESS1-6e01,1,26.11.2014,135286,ESS6e02_1,6,2.1,212035,1.0105621567,1.1033352965,2.282115223,66,2,64,10,38
GB,ESS1-6e01,1,26.11.2014,135287,ESS6e02_1,6,2.1,212050,1.0105621567,1.1177281322,2.282115223,66,1,56,19,74
GB,ESS1-6e01,1,26.11.2014,135288,ESS6e02_1,6,2.1,212068,1.0105621567,1.1177281322,2.282115223,1,1,71,12,52
GB,ESS1-6e01,1,26.11.2014,135289,ESS6e02_1,6,2.1,212092,0.5052810783,0.5588640656,2.282115223,2,1,77,10,64
GB,ESS1-6e01,1,26.11.2014,135290,ESS6e02_1,6,2.1,212118,1.0105621567,1.1033352965,2.282115223,77,2,61,11,46
GB,ESS1-6e01,1,26.11.2014,135291,ESS6e02_1,6,2.1,212134,0.5052810783,0.5588640656,2.282115223,1,1,62,13,41
GB,ESS1-6e01,1,26.11.2014,135292,ESS6e02_1,6,2.1,212142,1.0105621567,1.1033352965,2.282115223,2,2,83,11,51
GB,ESS1-6e01,1,26.11.2014,135293,ESS6e02_1,6,2.1,212175,0.5052810783,0.5516676477,2.282115223,1,2,65,17,67
GB,ESS1-6e01,1,26.11.2014,135294,ESS6e02_1,6,2.1,212183,2.0211243134,3.0651030818,2.282115223,66,1,15,11,33
GB,ESS1-6e01,1,26.11.2014,135295,ESS6e02_1,6,2.1,213017,0.5052810933,0.5411775767,2.282115223,2,2,79,7,42
GB,ESS1-6e01,1,26.11.2014,135296,ESS6e02_1,6,2.1,213066,1.0105621867,0.8998082143,2.282115223,66,2,37,14,36
GB,ESS1-6e01,1,26.11.2014,135297,ESS6e02_1,6,2.1,213074,0.5052810933,0.5482371532,2.282115223,66,1,71,15,37
GB,ESS1-6e01,1,26.11.2014,135298,ESS6e02_1,6,2.1,213090,1.0105621867,1.0964743075,2.282115223,66,1,78,12,38
GB,ESS1-6e01,1,26.11.2014,135299,ESS6e02_1,6,2.1,213124,1.0105621867,1.0964743075,2.282115223,1,1,76,10,100
GB,ESS1-6e01,1,26.11.2014,135300,ESS6e02_1,6,2.1,213140,0.5052810933,0.5411775767,2.282115223,66,2,67,10,66
GB,ESS1-6e01,1,26.11.2014,135301,ESS6e02_1,6,2.1,214015,0.5052810833,0.550695309,2.282115223,2,1,999,9,35
GB,ESS1-6e01,1,26.11.2014,135302,ESS6e02_1,6,2.1,214023,1.0105621665,1.5034097369,2.282115223,88,1,22,13,51
GB,ESS1-6e01,1,26.11.2014,135303,ESS6e02_1,6,2.1,214049,1.5158432195,1.6064383094,2.282115223,66,2,32,12,30
GB,ESS1-6e01,1,26.11.2014,135304,ESS6e02_1,6,2.1,214056,1.0105621665,0.8998081965,2.282115223,66,2,45,15,24
GB,ESS1-6e01,1,26.11.2014,135305,ESS6e02_1,6,2.1,214080,1.0105621665,1.0964742858,2.282115223,1,1,65,20,33
GB,ESS1-6e01,1,26.11.2014,135306,ESS6e02_1,6,2.1,214098,1.0105621665,1.0964742858,2.282115223,7,1,63,17,37
GB,ESS1-6e01,1,26.11.2014,135307,ESS6e02_1,6,2.1,214114,1.0105621665,1.0964742858,2.282115223,3,1,55,25,32
GB,ESS1-6e01,1,26.11.2014,135308,ESS6e02_1,6,2.1,214122,1.0105621665,1.2489285951,2.282115223,2,1,36,15,37
GB,ESS1-6e01,1,26.11.2014,135309,ESS6e02_1,6,2.1,214130,0.5052810833,0.5354794467,2.282115223,2,2,30,10,21
GB,ESS1-6e01,1,26.11.2014,135310,ESS6e02_1,6,2.1,214155,1.0105621665,1.0823551331,2.282115223,1,2,70,16,46
GB,ESS1-6e01,1,26.11.2014,135311,ESS6e02_1,6,2.1,214171,0.5052810833,0.6244642969,2.282115223,2,1,43,20,24
GB,ESS1-6e01,1,26.11.2014,135312,ESS6e02_1,6,2.1,214189,1.0105621665,0.8998081965,2.282115223,66,2,38,14,27
GB,ESS1-6e01,1,26.11.2014,135313,ESS6e02_1,6,2.1,214205,1.0105621665,0.8998081965,2.282115223,66,2,36,15,17
GB,ESS1-6e01,1,26.11.2014,135314,ESS6e02_1,6,2.1,215012,1.0105621626,0.899808193,2.282115223,2,2,49,17,42
GB,ESS1-6e01,1,26.11.2014,135315,ESS6e02_1,6,2.1,215020,2.0211243253,2.4978571791,2.282115223,1,1,51,11,45
GB,ESS1-6e01,1,26.11.2014,135316,ESS6e02_1,6,2.1,215038,1.0105621626,1.0823551288,2.282115223,1,2,65,11,36
GB,ESS1-6e01,1,26.11.2014,135317,ESS6e02_1,6,2.1,215053,1.0105621626,1.0964742815,2.282115223,2,1,75,11,41
GB,ESS1-6e01,1,26.11.2014,135318,ESS6e02_1,6,2.1,215061,1.0105621626,1.0823551288,2.282115223,1,2,57,11,27
GB,ESS1-6e01,1,26.11.2014,135319,ESS6e02_1,6,2.1,215103,1.0105621626,1.0823551288,2.282115223,3,2,59,10,40
GB,ESS1-6e01,1,26.11.2014,135320,ESS6e02_1,6,2.1,215111,0.5052810813,0.5411775638,2.282115223,2,2,62,10,35
GB,ESS1-6e01,1,26.11.2014,135321,ESS6e02_1,6,2.1,215129,1.5158432136,1.3497122623,2.282115223,1,2,49,11,27
GB,ESS1-6e01,1,26.11.2014,135322,ESS6e02_1,6,2.1,215186,2.0211243253,1.7996163851,2.282115223,1,2,50,17,41
GB,ESS1-6e01,1,26.11.2014,135323,ESS6e02_1,6,2.1,215202,1.0105621626,1.0823551288,2.282115223,7,2,62,12,37
GB,ESS1-6e01,1,26.11.2014,135324,ESS6e02_1,6,2.1,216010,1.0105621455,1.0709588722,2.282115223,2,2,32,14,44
GB,ESS1-6e01,1,26.11.2014,135325,ESS6e02_1,6,2.1,216028,2.5264053638,2.2495204437,2.282115223,88,2,47,12,33
GB,ESS1-6e01,1,26.11.2014,135326,ESS6e02_1,6,2.1,216051,0.5052810728,0.7517048528,2.282115223,66,1,27,18,65
GB,ESS1-6e01,1,26.11.2014,135327,ESS6e02_1,6,2.1,216069,1.0105621455,1.0964742631,2.282115223,2,1,69,16,52
GB,ESS1-6e01,1,26.11.2014,135328,ESS6e02_1,6,2.1,216077,3.031686376,3.2128765509,2.282115223,66,2,27,12,11
GB,ESS1-6e01,1,26.11.2014,135329,ESS6e02_1,6,2.1,216127,1.0105621455,1.0709588722,2.282115223,66,2,29,16,58
GB,ESS1-6e01,1,26.11.2014,135330,ESS6e02_1,6,2.1,216135,2.0211242911,3.0068194097,2.282115223,66,1,25,18,68
GB,ESS1-6e01,1,26.11.2014,135331,ESS6e02_1,6,2.1,216143,0.5052810728,0.4499040889,2.282115223,2,2,45,10,71
GB,ESS1-6e01,1,26.11.2014,135332,ESS6e02_1,6,2.1,216150,2.0211242911,1.7996163548,2.282115223,66,2,50,12,34
GB,ESS1-6e01,1,26.11.2014,135333,ESS6e02_1,6,2.1,216176,2.0211242911,2.1419177433,2.282115223,66,2,21,16,60
GB,ESS1-6e01,1,26.11.2014,135334,ESS6e02_1,6,2.1,216192,1.515843188,1.6447113609,2.282115223,2,1,76,8,68
GB,ESS1-6e01,1,26.11.2014,135335,ESS6e02_1,6,2.1,216200,0.7851634922,0.9703639905,2.282115223,66,1,52,12,15
GB,ESS1-6e01,1,26.11.2014,135336,ESS6e02_1,6,2.1,217026,1.0105622108,1.0823551802,2.282115223,2,2,67,12,
GB,ESS1-6e01,1,26.11.2014,135337,ESS6e02_1,6,2.1,217042,2.0211244216,1.7996164714,2.282115223,66,2,52,13,25
GB,ESS1-6e01,1,26.11.2014,135338,ESS6e02_1,6,2.1,217059,1.5158432859,1.3497123264,2.282115223,2,2,46,12,30
GB,ESS1-6e01,1,26.11.2014,135339,ESS6e02_1,6,2.1,217083,1.0105622108,1.0964743336,2.282115223,1,1,69,13,24
GB,ESS1-6e01,1,26.11.2014,135340,ESS6e02_1,6,2.1,217125,1.0105622108,1.2489286495,2.282115223,2,1,53,16,22
GB,ESS1-6e01,1,26.11.2014,135341,ESS6e02_1,6,2.1,217141,1.0105622108,0.8998082357,2.282115223,1,2,44,12,32
GB,ESS1-6e01,1,26.11.2014,135342,ESS6e02_1,6,2.1,217158,1.0105622108,1.0964743336,2.282115223,1,1,86,12,29
GB,ESS1-6e01,1,26.11.2014,135343,ESS6e02_1,6,2.1,217166,2.0211244216,2.1647103604,2.282115223,2,2,63,15,19
GB,ESS1-6e01,1,26.11.2014,135344,ESS6e02_1,6,2.1,217174,0.7851635429,0.8409436043,2.282115223,66,2,64,12,31
GB,ESS1-6e01,1,26.11.2014,135345,ESS6e02_1,6,2.1,218016,0.5052810975,0.5482371576,2.282115223,1,1,64,14,73
GB,ESS1-6e01,1,26.11.2014,135346,ESS6e02_1,6,2.1,218040,0.5052810975,0.541177581,2.282115223,1,2,71,17,39
GB,ESS1-6e01,1,26.11.2014,135347,ESS6e02_1,6,2.1,218073,2.5264054875,2.2495205532,2.282115223,1,2,45,11,49
GB,ESS1-6e01,1,26.11.2014,135348,ESS6e02_1,6,2.1,218081,0.5052810975,0.541177581,2.282115223,2,2,81,9,88
GB,ESS1-6e01,1,26.11.2014,135349,ESS6e02_1,6,2.1,218099,1.010562195,0.8998082215,2.282115223,1,2,48,13,57
GB,ESS1-6e01,1,26.11.2014,135350,ESS6e02_1,6,2.1,218206,2.02112439,2.1419178482,2.282115223,66,2,17,12,36
GB,ESS1-6e01,1,26.11.2014,135351,ESS6e02_1,6,2.1,219014,2.0211242299,2.1419176787,2.282115223,1,2,27,15,11
GB,ESS1-6e01,1,26.11.2014,135352,ESS6e02_1,6,2.1,219030,1.5158431421,1.6064382267,2.282115223,66,2,31,18,22
GB,ESS1-6e01,1,26.11.2014,135353,ESS6e02_1,6,2.1,219055,1.010562115,1.5034096595,2.282115223,66,1,31,15,13
GB,ESS1-6e01,1,26.11.2014,135354,ESS6e02_1,6,2.1,219089,2.0211242299,3.006819319,2.282115223,2,1,24,15,15
GB,ESS1-6e01,1,26.11.2014,135355,ESS6e02_1,6,2.1,219097,1.010562115,1.2489285309,2.282115223,3,1,35,20,42
GB,ESS1-6e01,1,26.11.2014,135356,ESS6e02_1,6,2.1,220012,1.5158432968,1.8733929501,2.282115223,88,1,52,26,43
GB,ESS1-6e01,1,26.11.2014,135357,ESS6e02_1,6,2.1,220038,1.0105622181,1.2489286581,2.282115223,66,1,42,15,45
GB,ESS1-6e01,1,26.11.2014,135358,ESS6e02_1,6,2.1,220046,1.0105622181,1.2489286581,2.282115223,66,1,53,17,50
GB,ESS1-6e01,1,26.11.2014,135359,ESS6e02_1,6,2.1,220061,1.0105622181,1.0964743412,2.282115223,3,1,71,15,50
GB,ESS1-6e01,1,26.11.2014,135360,ESS6e02_1,6,2.1,220178,0.505281109,0.5411775938,2.282115223,2,2,68,17,50
GB,ESS1-6e01,1,26.11.2014,135361,ESS6e02_1,6,2.1,220186,2.0211244361,3.0068196255,2.282115223,66,1,24,12,28
GB,ESS1-6e01,1,26.11.2014,135362,ESS6e02_1,6,2.1,220194,1.0105622181,1.0709589485,2.282115223,66,2,30,13,54
GB,ESS1-6e01,1,26.11.2014,135363,ESS6e02_1,6,2.1,220202,1.0105622181,1.0709589485,2.282115223,66,2,34,23,41
GB,ESS1-6e01,1,26.11.2014,135364,ESS6e02_1,6,2.1,221010,1.0105621747,1.0964742945,2.282115223,1,1,90,25,84
GB,ESS1-6e01,1,26.11.2014,135365,ESS6e02_1,6,2.1,221028,1.0105621747,1.0823551416,2.282115223,88,2,60,12,72
GB,ESS1-6e01,1,26.11.2014,135366,ESS6e02_1,6,2.1,221044,1.0105621747,1.0964742945,2.282115223,1,1,76,12,87
GB,ESS1-6e01,1,26.11.2014,135367,ESS6e02_1,6,2.1,221069,1.0105621747,1.0709589029,2.282115223,1,2,33,0,
GB,ESS1-6e01,1,26.11.2014,135368,ESS6e02_1,6,2.1,221077,1.0105621747,1.0964742945,2.282115223,2,1,66,10,73
GB,ESS1-6e01,1,26.11.2014,135369,ESS6e02_1,6,2.1,221085,1.5158432318,1.3497122783,2.282115223,88,2,46,17,85
GB,ESS1-6e01,1,26.11.2014,135370,ESS6e02_1,6,2.1,221093,1.0105621747,1.0964742945,2.282115223,2,1,77,21,83
GB,ESS1-6e01,1,26.11.2014,135371,ESS6e02_1,6,2.1,221143,0.5052810874,0.5411775703,2.282115223,1,2,79,11,60
GB,ESS1-6e01,1,26.11.2014,135372,ESS6e02_1,6,2.1,221150,1.0105621747,1.0823551416,2.282115223,1,2,60,4,57
GB,ESS1-6e01,1,26.11.2014,135373,ESS6e02_1,6,2.1,221200,1.0105621747,1.5034097488,2.282115223,66,1,32,16,13
GB,ESS1-6e01,1,26.11.2014,135374,ESS6e02_1,6,2.1,222018,1.5158433256,1.349712362,2.282115223,1,2,40,13,41
GB,ESS1-6e01,1,26.11.2014,135375,ESS6e02_1,6,2.1,222026,0.5052811186,0.5411776045,2.282115223,2,2,61,19,59
GB,ESS1-6e01,1,26.11.2014,135376,ESS6e02_1,6,2.1,222059,1.0105622373,1.082355208,2.282115223,66,2,66,11,51
GB,ESS1-6e01,1,26.11.2014,135377,ESS6e02_1,6,2.1,222067,0.5052811186,0.5411776045,2.282115223,1,2,66,18,35
GB,ESS1-6e01,1,26.11.2014,135378,ESS6e02_1,6,2.1,222091,0.5052811186,0.5411776045,2.282115223,2,2,81,23,47
GB,ESS1-6e01,1,26.11.2014,135379,ESS6e02_1,6,2.1,222133,1.0105622373,1.082355208,2.282115223,1,2,74,13,56
GB,ESS1-6e01,1,26.11.2014,135380,ESS6e02_1,6,2.1,222141,1.0105622373,1.082355208,2.282115223,2,2,63,11,42
GB,ESS1-6e01,1,26.11.2014,135381,ESS6e02_1,6,2.1,222182,2.0211244746,2.4978573645,2.282115223,3,1,51,17,37
GB,ESS1-6e01,1,26.11.2014,135382,ESS6e02_1,6,2.1,222208,1.5158433256,1.6064384217,2.282115223,3,2,32,14,62
GB,ESS1-6e01,1,26.11.2014,135383,ESS6e02_1,6,2.1,223016,1.010562211,1.0823551802,2.282115223,1,2,86,8,35
GB,ESS1-6e01,1,26.11.2014,135384,ESS6e02_1,6,2.1,223024,0.5052811055,0.7517049019,2.282115223,66,1,33,12,13
GB,ESS1-6e01,1,26.11.2014,135385,ESS6e02_1,6,2.1,223032,2.5264055276,2.2495205897,2.282115223,1,2,52,10,42
GB,ESS1-6e01,1,26.11.2014,135386,ESS6e02_1,6,2.1,223040,0.5052811055,0.5482371673,2.282115223,1,1,85,9,36
GB,ESS1-6e01,1,26.11.2014,135387,ESS6e02_1,6,2.1,223073,1.5158432862,1.6064383793,2.282115223,66,2,31,12,38
GB,ESS1-6e01,1,26.11.2014,135388,ESS6e02_1,6,2.1,223081,1.5158432862,2.2551146581,2.282115223,66,1,31,12,
GB,ESS1-6e01,1,26.11.2014,135389,ESS6e02_1,6,2.1,223099,0.5052811055,0.4499041183,2.282115223,66,2,36,12,42
GB,ESS1-6e01,1,26.11.2014,135390,ESS6e02_1,6,2.1,223107,0.5052811055,0.5482371673,2.282115223,1,1,83,13,54
GB,ESS1-6e01,1,26.11.2014,135391,ESS6e02_1,6,2.1,223131,0.5052811055,0.5411775906,2.282115223,1,2,83,11,46
GB,ESS1-6e01,1,26.11.2014,135392,ESS6e02_1,6,2.1,223149,1.010562211,1.0964743336,2.282115223,66,1,69,14,41
GB,ESS1-6e01,1,26.11.2014,135393,ESS6e02_1,6,2.1,223156,2.0211244221,2.1647103604,2.282115223,6,2,70,17,50
GB,ESS1-6e01,1,26.11.2014,135394,ESS6e02_1,6,2.1,223172,0.5052811055,0.4499041183,2.282115223,2,2,45,11,40
GB,ESS1-6e01,1,26.11.2014,135395,ESS6e02_1,6,2.1,223180,1.010562211,1.0709589411,2.282115223,66,2,27,88,70
GB,ESS1-6e01,1,26.11.2014,135396,ESS6e02_1,6,2.1,223198,1.5158432862,1.6064383793,2.282115223,1,2,22,17,44
GB,ESS1-6e01,1,26.11.2014,135397,ESS6e02_1,6,2.1,223206,1.010562211,0.8998082357,2.282115223,66,2,42,15,51
GB,ESS1-6e01,1,26.11.2014,135398,ESS6e02_1,6,2.1,224014,0.5052810695,0.541177551,2.282115223,1,2,63,0,52
GB,ESS1-6e01,1,26.11.2014,135399,ESS6e02_1,6,2.1,224030,4,4.0081214574,2.282115223,66,2,33,16,24
GB,ESS1-6e01,1,26.11.2014,135400,ESS6e02_1,6,2.1,224055,0.7950371412,0.8515186484,2.282115223,3,2,62,8,20
GB,ESS1-6e01,1,26.11.2014,135401,ESS6e02_1,6,2.1,224071,0.7950371412,0.842552913,2.282115223,3,2,31,10,14
GB,ESS1-6e01,1,26.11.2014,135402,ESS6e02_1,6,2.1,224089,0.5052810695,0.6244642796,2.282115223,2,1,43,13,24
GB,ESS1-6e01,1,26.11.2014,135403,ESS6e02_1,6,2.1,224105,0.5052810695,0.6244642796,2.282115223,66,1,43,19,34
GB,ESS1-6e01,1,26.11.2014,135404,ESS6e02_1,6,2.1,224147,1.5158431781,1.3497122302,2.282115223,88,2,52,13,42
GB,ESS1-6e01,1,26.11.2014,135405,ESS6e02_1,6,2.1,224154,1.0169103947,1.0776865273,2.282115223,66,2,20,15,25
GB,ESS1-6e01,1,26.11.2014,135406,ESS6e02_1,6,2.1,224162,2.0211242779,2.497857121,2.282115223,3,1,51,11,44
GB,ESS1-6e01,1,26.11.2014,135407,ESS6e02_1,6,2.1,224170,0.5052810695,0.5354794319,2.282115223,1,2,31,17,33
GB,ESS1-6e01,1,26.11.2014,135408,ESS6e02_1,6,2.1,225011,1.0105621549,0.8998081858,2.282115223,66,2,48,15,83
GB,ESS1-6e01,1,26.11.2014,135409,ESS6e02_1,6,2.1,225045,1.0105621549,1.0964742728,2.282115223,66,1,72,10,26
GB,ESS1-6e01,1,26.11.2014,135410,ESS6e02_1,6,2.1,225052,1.0105621549,1.2489285803,2.282115223,66,1,42,16,20
GB,ESS1-6e01,1,26.11.2014,135411,ESS6e02_1,6,2.1,225060,1.0105621549,1.2489285803,2.282115223,2,1,37,17,38
GB,ESS1-6e01,1,26.11.2014,135412,ESS6e02_1,6,2.1,225128,1.0105621549,1.2489285803,2.282115223,66,1,43,15,34
GB,ESS1-6e01,1,26.11.2014,135413,ESS6e02_1,6,2.1,225136,1.0105621549,1.0709588817,2.282115223,66,2,33,15,65
GB,ESS1-6e01,1,26.11.2014,135414,ESS6e02_1,6,2.1,225144,1.0105621549,0.8998081858,2.282115223,2,2,38,10,40
GB,ESS1-6e01,1,26.11.2014,135415,ESS6e02_1,6,2.1,225177,2.0211243098,2.1647102404,2.282115223,66,2,56,16,60
GB,ESS1-6e01,1,26.11.2014,135416,ESS6e02_1,6,2.1,225201,0.5052810775,0.5411775596,2.282115223,66,2,61,10,39
GB,ESS1-6e01,1,26.11.2014,135417,ESS6e02_1,6,2.1,226027,1.5158431545,1.6235325962,2.282115223,2,2,55,16,35
GB,ESS1-6e01,1,26.11.2014,135418,ESS6e02_1,6,2.1,226035,0.5052810616,0.5411775435,2.282115223,2,2,77,10,50
GB,ESS1-6e01,1,26.11.2014,135419,ESS6e02_1,6,2.1,226050,1.0169103788,1.1033621859,2.282115223,2,1,65,16,29
GB,ESS1-6e01,1,26.11.2014,135420,ESS6e02_1,6,2.1,226175,1.5158431545,1.6235325962,2.282115223,2,2,56,16,33
GB,ESS1-6e01,1,26.11.2014,135421,ESS6e02_1,6,2.1,227090,0.5052810777,0.6244642908,2.282115223,3,1,47,88,47
GB,ESS1-6e01,1,26.11.2014,135422,ESS6e02_1,6,2.1,227108,2.0211243107,2.1419177645,2.282115223,66,2,18,7,36
GB,ESS1-6e01,1,26.11.2014,135423,ESS6e02_1,6,2.1,227140,0.5052810777,0.5354794414,2.282115223,66,2,31,88,32
GB,ESS1-6e01,1,26.11.2014,135424,ESS6e02_1,6,2.1,228056,1.0105621297,1.0709588552,2.282115223,1,2,28,18,39
GB,ESS1-6e01,1,26.11.2014,135425,ESS6e02_1,6,2.1,228106,0.5052810648,0.4499040818,2.282115223,3,2,52,17,46
GB,ESS1-6e01,1,26.11.2014,135426,ESS6e02_1,6,2.1,228148,0.5052810648,0.7517048409,2.282115223,66,1,30,11,19
GB,ESS1-6e01,1,26.11.2014,135427,ESS6e02_1,6,2.1,228171,1.0105621297,1.5034096818,2.282115223,1,1,31,21,39
GB,ESS1-6e01,1,26.11.2014,135428,ESS6e02_1,6,2.1,229021,0.7900957962,0.8262535059,2.282115223,66,2,999,13,28
GB,ESS1-6e01,1,26.11.2014,135429,ESS6e02_1,6,2.1,229039,1.0105621216,1.0709588468,2.282115223,66,2,29,10,68
GB,ESS1-6e01,1,26.11.2014,135430,ESS6e02_1,6,2.1,229054,1.0105621216,1.0709588468,2.282115223,66,2,28,16,19
GB,ESS1-6e01,1,26.11.2014,135431,ESS6e02_1,6,2.1,229088,1.0105621216,1.096474237,2.282115223,2,1,55,15,27
GB,ESS1-6e01,1,26.11.2014,135432,ESS6e02_1,6,2.1,229096,2.0211242432,2.1929484729,2.282115223,1,1,59,10,21
GB,ESS1-6e01,1,26.11.2014,135433,ESS6e02_1,6,2.1,229112,2.0211242432,2.1647101686,2.282115223,88,2,77,15,33
GB,ESS1-6e01,1,26.11.2014,135434,ESS6e02_1,6,2.1,229138,1.0105621216,0.8998081565,2.282115223,1,2,48,11,33
GB,ESS1-6e01,1,26.11.2014,135435,ESS6e02_1,6,2.1,229161,1.5158431521,1.8733927709,2.282115223,1,1,50,12,30
GB,ESS1-6e01,1,26.11.2014,135436,ESS6e02_1,6,2.1,229203,1.0105621216,1.5034096699,2.282115223,66,1,34,15,24
GB,ESS1-6e01,1,26.11.2014,135437,ESS6e02_1,6,2.1,230011,0.5052810763,0.5482371348,2.282115223,88,1,69,12,23
GB,ESS1-6e01,1,26.11.2014,135438,ESS6e02_1,6,2.1,230029,0.5052810763,0.6244642883,2.282115223,66,1,52,12,68
GB,ESS1-6e01,1,26.11.2014,135439,ESS6e02_1,6,2.1,230037,0.5052810763,0.5482371348,2.282115223,66,1,73,12,21
GB,ESS1-6e01,1,26.11.2014,135440,ESS6e02_1,6,2.1,230045,1.0105621527,1.2489285778,2.282115223,66,1,39,10,27
GB,ESS1-6e01,1,26.11.2014,135441,ESS6e02_1,6,2.1,230060,1.0105621527,0.8998081841,2.282115223,2,2,45,11,30
GB,ESS1-6e01,1,26.11.2014,135442,ESS6e02_1,6,2.1,230094,0.5052810763,0.6244642883,2.282115223,2,1,36,11,32
GB,ESS1-6e01,1,26.11.2014,135443,ESS6e02_1,6,2.1,230110,0.5052810763,0.6244642883,2.282115223,2,1,41,13,29
GB,ESS1-6e01,1,26.11.2014,135444,ESS6e02_1,6,2.1,230136,1.0105621527,1.0709588796,2.282115223,66,2,19,10,64
GB,ESS1-6e01,1,26.11.2014,135445,ESS6e02_1,6,2.1,230169,0.5052810763,0.4499040916,2.282115223,66,2,47,14,22
GB,ESS1-6e01,1,26.11.2014,135446,ESS6e02_1,6,2.1,230177,1.0105621527,1.0709588796,2.282115223,66,2,28,20,19
GB,ESS1-6e01,1,26.11.2014,135447,ESS6e02_1,6,2.1,231019,1.0105621152,0.8998081502,2.282115223,66,2,42,10,32
GB,ESS1-6e01,1,26.11.2014,135448,ESS6e02_1,6,2.1,231027,1.5158431425,2.2551144439,2.282115223,66,1,26,16,77
GB,ESS1-6e01,1,26.11.2014,135449,ESS6e02_1,6,2.1,231043,1.5158431425,1.6235325834,2.282115223,66,2,62,12,38
GB,ESS1-6e01,1,26.11.2014,135450,ESS6e02_1,6,2.1,231050,3.0316862849,3.2894226231,2.282115223,2,1,62,10,30
GB,ESS1-6e01,1,26.11.2014,135451,ESS6e02_1,6,2.1,231076,1.0105621152,1.0709588393,2.282115223,66,2,20,16,21
GB,ESS1-6e01,1,26.11.2014,135452,ESS6e02_1,6,2.1,231084,1.0105621152,1.2489285309,2.282115223,1,1,39,10,17
GB,ESS1-6e01,1,26.11.2014,135453,ESS6e02_1,6,2.1,231092,1.5158431425,1.6235325834,2.282115223,2,2,57,11,88
GB,ESS1-6e01,1,26.11.2014,135454,ESS6e02_1,6,2.1,231100,1.5158431425,2.2551144439,2.282115223,1,1,27,16,29
GB,ESS1-6e01,1,26.11.2014,135455,ESS6e02_1,6,2.1,231118,1.0105621152,1.0709588393,2.282115223,2,2,32,88,34
GB,ESS1-6e01,1,26.11.2014,135456,ESS6e02_1,6,2.1,231126,1.0105621152,0.8998081502,2.282115223,66,2,47,88,25
GB,ESS1-6e01,1,26.11.2014,135457,ESS6e02_1,6,2.1,231159,0.5084551854,0.4527303297,2.282115223,66,2,51,15,24
GB,ESS1-6e01,1,26.11.2014,135458,ESS6e02_1,6,2.1,231167,0.5052810576,0.4499040756,2.282115223,66,2,37,12,10
GB,ESS1-6e01,1,26.11.2014,135459,ESS6e02_1,6,2.1,231175,1.0105621152,1.0709588393,2.282115223,66,2,16,88,20
GB,ESS1-6e01,1,26.11.2014,135460,ESS6e02_1,6,2.1,231183,1.5158431425,1.8733927586,2.282115223,1,1,39,21,28
GB,ESS1-6e01,1,26.11.2014,135461,ESS6e02_1,6,2.1,232025,0.5052810803,0.6244642932,2.282115223,88,1,42,19,47
